"id","jira_parent_id",candidate_id,"project_id","ticket_number","interview_number","interview_type","interview_technology","interview_language","interview_seniority_level","task_status","task_created_date","interview_date","subjective_readiness","interviewer_comment","project_name"
1660,605,6730,1389,SPT-15796,1,TECH,SystemAnalyst,RUSSIAN,,DONE,"2022-07-19 14:21:17","2022-07-21 14:00:00",60.0,"Сильные стороны: имеет чёткое представление о составе V&S, SRS; знает несколько техник эстимации, хорошо разбирается в ритуалах SCRUM, знает и может описать основные UML-диаграммы, есть опыт создания wireframes, знает принципы ООП, назвал все виды архитектур и дал их краткую характеристику, знает способы реализации интеграций, знает о некоторых плюсах и недостатках монолитной и микросервисной архитектур, понимает различия между SOAP/ XML и REST/JSON; хорошо разбирается в разнице между идентификацией, аутентификацией и авторизацией, хороший собеседник с потенциалом для роста.

Слабые стороны: Не назвал SMART в качестве приёма для проверки бизнес-целей, не было практического опыта написания V&S, SRS, не применял на практике техники эстимации задач, мало практического опыта работы по SCRUM, Не смог дать характеристику всем UML-диаграммам, недостаточно знаний по элементам XML, мало практического опыта составления SQL запросов, не смог назвать все уровни модели OSI.

",Laba_Sales
1661,472,7734,66,SPT-15795,3,TECH,BusinessAnalyst,RUSSIAN,J3,CANCEL,"2022-07-19 14:16:24","2022-07-26 10:00:00",,"Сильные стороны:

Слабые стороны:

",Альфа-банк
1664,602,1605,1126,SPT-15792,2,TECH,Angular,ENGLISH,J3,DONE,"2022-07-19 13:59:59","2022-07-21 12:00:00",95.0,"Сильные стороны: хорошо, полно и уверенно отвечает на английском, хорошие технические знания, есть опыт работы с тестами

Слабые стороны: плавал в rxjs, css

",Independer
1665,503,11009,270,SPT-15790,2,TECH,QAAutomationJava,RUSSIAN,,DONE,"2022-07-19 13:54:20","2022-07-21 11:00:00",75.0,Хорошие знания теории автоматизации. Хорошие знания Java и ООП.,M10 (PayPoint)
1666,604,5022,66,SPT-15789,2,TECH,BusinessAnalyst,RUSSIAN,M1,DONE,"2022-07-19 13:52:03","2022-07-20 15:00:00",90.0,"Сильные стороны: знает и применял на практике основные техники выявления требований, имеет чёткое представление о нефункциональных требованиях, хорошо разбирается в составлении US/ UC, может рассказать о разнице между верификацией и валидацией, проводил онбординг нескольких сотрудников на проект, хорошо разбирается в элементах BPMN; знает все виды архитектур, рассказал про плюсы и минусы использования монолитной и микросервисной арх-р, хорошо разбирается в SOAP/ XML и REST/ JSON; хорошо разбирается в реляционных БД; умеет составлять продвинутые SQL-запросы; может описать модели OSI и TCP/IP; отличные коммуникативные навыки, активный собеседник, старается искать решение или предполагать, если не знает ответа наверняка.

Слабые стороны: назвал все виды требований только после небольшой подсказки, не знаком в полной мере с видами требований по BABOK; Не смог назвать самостоятельно все способы управления требованиями; не знает группы UML диаграмм; не знает 3 состояния безопасности.",Альфа-банк
1667,608,5022,164,SPT-15788,2,TECH,BusinessAnalyst,RUSSIAN,M1,DONE,"2022-07-19 13:50:33","2022-07-21 14:00:00",90.0,"Сильные стороны:
Хорошие знания по системному анализу, REST, SOAP. Хороший опыт работы с БД и SQL
Слабые стороны:
Подтянуть теорию БА, в частности виды требований, способы выявления требований. Подтянуть знания UML-диаграммам
",МТС Диджитал
1669,607,3790,381,SPT-15783,2,TECH,DevOps,RUSSIAN,M3,DONE,"2022-07-19 13:28:30","2022-07-21 06:00:00",60.0,"Необходимо подтянуть знания по специфичным требованиям проекта, но базовые знания Сергея позволят ему с этим разобраться достаточно легко. Есть хорошие знания альтернатив сервисам и службам используемым на проекте. 

",X5 Retail Group. 5POST
1670,610,7660,1389,SPT-15782,2,TECH,Go,RUSSIAN,,DONE,"2022-07-19 13:16:37","2022-07-21 12:00:00",95.0,"Сильные стороны:
Хорошее знание языка и в целом экосистемы, стремление к многостороннему развитию (не только как разработчика)

Слабые стороны:
нехватает глубинного понимания некоторых сущностей в языке, принципы SOLID, архитектура",Laba_Sales
1671,609,7780,1389,SPT-15781,1,TECH,Go,RUSSIAN,,DONE,"2022-07-19 13:10:09","2022-07-20 12:00:00",85.0,"Сильные стороны:
 Довольно хорошие знания языка go, экосистемы, понимания работы реляционных БД, систем контроля версий

Слабые стороны:
Знания алгоритмов, поверхностное знания принципов SOLID и в целом построения архитектуры
",Laba_Sales
1672,398,7607,195,SPT-15805,3,TECH,Java,RUSSIAN,,DONE,"2022-07-19 16:30:40","2022-07-22 06:00:00",60.0,"Сильные стороны: подтянул знания по окрестраторам, менеджерам пакетов и другим инфраструктурных вещам, неплохо размышляет

Слабые стороны: нужно подтянуть практические знания, а так же а так же глубже изучить Java Core, Spring

",Философия ИТ
1673,466,7614,1389,SPT-15803,5,TECH,QAAutomationJava,RUSSIAN,,CANCEL,"2022-07-19 15:21:45","2022-07-22 14:00:00",,"Сильные стороны:

Слабые стороны:

",Laba_Sales
1679,354,1533,488,SPT-15826,2,TECH,Android,ENGLISH,,DONE,"2022-07-20 08:57:56","2022-07-26 13:00:00",75.0,"Сильные стороны:

Слабые стороны: Gradle

",Space (Neobank)
1680,619,4486,66,SPT-15825,1,TECH,iOS,RUSSIAN,M1,DONE,"2022-07-20 08:45:13","2022-07-25 10:00:00",80.0,"Сильные стороны:
Он хорошо разбирается в базовых определениях. Становится тяжко когда надо что либо кастомное сделать
Слабые стороны:
Отслеживае жизненого цикла приложения + клавиатуры. CDel / CDep. UIWIndows
",Альфа-банк
